_ID,_X,_Y
13,3067412.024099998,330997.7659000009
13,3066381.037000001,330734.0687000006
13,3066483.607000001,330071.5819000006
13,3067198.063700002,328797.9041999988
13,3067249.6001,328058.9081000015
13,3067072.001400001,327268.7434
13,3067830.8475,326862.9145999998
13,3069945.8446,325979.7303999998
13,3071109.221099999,325430.3211999983
13,3073015.714699999,324889.2065999992
13,3076659.805799998,323854.9147000015
13,3079198.8761,322221.9924999997
13,3079202.3226,320311.5956000015
13,3079086.289000001,319961.9653000012
13,3078887.012600001,319361.5089999996
13,3078624.281,318569.7602000013
13,3077358.6732,317210.4864999987
13,3076566.8719,316798.7485000007
13,3075004.2742,316648.5077
13,3073607.950300001,316899.5621999987
13,3072710.737300001,316330.3317000009
13,3072711.699099999,315799.6559999995
13,3072820.141899999,314259.0260999985
13,3073298.711199999,312606.2664999999
13,3072930.284699999,311816.240699999
13,3071820.608199999,311887.2087000012
13,3070287.178800002,312548.7399000004
13,3068701.010699999,313158.056499999
13,3067748.828899998,313810.2010000013
13,3065368.454500001,315334.449000001
13,3064946.449000001,315166.6112999991
13,3064470.895,314977.4765000008
13,3063785.171799999,314351.758200001
13,3063375.1327,313168.2415000014
13,3063364.664900001,313138.0276999995
13,3063313.849800002,312024.4814000018
13,3063314.7315,311546.8971000016
13,3063050.517000001,311551.1420999989
13,3062733.523800001,311556.2639999986
13,3062099.377099998,311619.5592
13,3061254.355799999,311420.9444999993
13,3061255.878699999,310571.8790999986
13,3061838.248500001,309925.693500001
13,3061998.949099999,308702.5962000005
13,3061735.1756,308494.5947999992
13,3061153.967999999,308503.9814000018
13,3059938.693799999,308523.5918000005
13,3058513.426800001,307803.6680000015
13,3056932.628600001,305441.256099999
13,3055822.5112,305777.561999999
13,3054606.475600001,306221.7049999982
13,3054239.694899999,306004.1231999993
13,3052864.776299998,305188.4935000017
13,3050594.2073,304429.1697000004
13,3049590.7696,304180.0342999995
13,3048378.2205,302713.7804000005
13,3047163.066500001,302680.3192000017
13,3045894.212099999,303125.3192000017
13,3043937.510499999,304112.0555999987
13,3042076.109700002,304619.1616000012
13,3041260.02,305255.3165000007
13,3039525.774599999,307138.8487999998
13,3037460.910500001,308385.0639999993
13,3035904.317600001,310599.9996000007
13,3035623.2315,311389.4765000008
13,3034743.991599999,311949.8515000008
13,3034705.2159,311974.5648000017
13,3034271.3818,312611.0590999983
13,3033734.817699999,313909.8077999987
13,3033097.1844,314597.1074000001
13,3032255.930199999,314927.3548999988
13,3031491.2214,315461.5284999982
13,3030471.5909,315715.1975000016
13,3029859.453699999,316300.5313999988
13,3029832.195999999,316316.4864000008
13,3029565.254900001,316472.7078999989
13,3027817.9102,317495.7514000014
13,3027513.936099999,317673.7236000001
13,3027511.0233,317673.5377000012
13,3026475.353399999,317607.4384999983
13,3026291.127700001,317595.6807000004
13,3025959.507100001,317901.1361000016
13,3025805.298599999,318920.1779000014
13,3025269.656199999,319352.6224999987
13,3025109.205800001,319249.1856999993
13,3024913.341800001,319122.9191000015
13,3024480.178800002,319122.3401999995
13,3023816.256299999,320344.6601999998
13,3022975.839499999,320616.7093000002
13,3022796.694600001,320674.6999000013
13,3022450.319899999,320900.5478999987
13,3021470.546500001,321539.4180999994
13,3021444.436299998,321574.1358999983
13,3021164.318399999,321946.5991000012
13,3020604.926600002,321130.5298999995
13,3020351.091600001,320340.2159999982
13,3019843.942499999,318657.8892999999
13,3019693.541000001,316797.5346999988
13,3019287.2205,315905.1831
13,3019823.4641,314937.6583999991
13,3019520.5372,312873.3280000016
13,3019088.849300001,311930.0771999992
13,3018841.568,310785.2190000005
13,3018835.615400001,310757.6600000002
13,3018784.749000002,310653.8643999994
13,3018073.509199999,309202.5416000001
13,3016497.439599998,306754.4737999998
13,3015505.022399999,306039.7714000009
13,3014656.314100001,305025.4926999994
13,3013648.467999999,303820.8101000004
13,3012539.133000001,302782.1349
13,3012503.859299999,302749.1079000011
13,3010656.468699999,301146.8244000003
13,3009811.2469,301054.3328000009
13,3008754.108399998,301283.6385999993
13,3007697.170400001,301406.8412000015
13,3006798.769200001,301527.4528999999
13,3005637.1954,301068.6220999993
13,3005608.8651,300823.4175000005
13,3005533.160599999,300168.179299999
13,3005851.2359,299579.3300999999
13,3006063.633400001,298992.1948000006
13,3005046.931299999,298229.3539999984
13,3004179.627500001,299145.1317000017
13,3003237.3059,299092.7578000017
13,3002906.444800001,298812.1341000013
13,3002373.567600001,297512.1099999994
13,3001397.307599999,296707.4356000014
13,3000949.141800001,296338.0386000015
13,3000907.322099999,296148.5615999997
13,3000797.297600001,295650.0614
13,3001564.613699999,293638.7228000015
13,3001437.816300001,293281.8498999998
13,3000674.387600001,292873.1609999985
13,2999553.7304,292744.0993000008
13,2999070.421999998,292361.2276000008
13,2998777.8992,292332.9345000014
13,2998535.625,292309.5223999992
13,2998205.006299999,292079.7182999998
13,2998028.996800002,290601.9653000012
13,2998386.9868,289685.4395000003
13,2997980.586199999,288920.6748999991
13,2996632.5033,287823.2912000008
13,2995616.3616,286344.2626999989
13,2995576.902899999,284722.7402000018
13,2995568.628699999,284382.8579000011
13,2995111.861400001,283261.3986999989
13,2994859.184500001,282063.8806000017
13,2993741.340700001,280381.0454000011
13,2994657.927900001,280560.7776999995
13,2994913.016800001,280433.6906000003
13,2996237.964899998,279773.5925000012
13,2996671.160900001,279723.3553000018
13,2997020.401299998,279783.5322999992
13,2997714.969099999,279903.2122999989
13,2997782.0799,279953.7118999995
13,2997838.520300001,279996.1821999997
13,2998732.433200002,280668.9136000015
13,2998976.433600001,280697.9825000018
13,2999165.363400001,280720.4904999994
13,3000005.9366,280594.4180999994
13,3000159.632300001,280637.0945999995
13,3000744.198100001,280799.4103000015
13,3002629.165800002,280394.6473999992
13,3003443.925700001,280599.6097999997
13,3003953.844900001,280167.2947000004
13,3004263.117800001,280123.5901999995
13,3004488.765900001,280091.7030999996
13,3005099.833799999,280321.8016000018
13,3005838.291499998,280246.433699999
13,3006317.557,280311.6992000006
13,3007162.289299998,280426.7333999984
13,3007645.754099999,280656.6370999999
13,3008483.0009,282771.8269000016
13,3009322.1615,283791.8947999999
13,3010366.7663,283436.7061999999
13,3011494.425999999,283398.7943000011
13,3011818.482999999,283387.8995000012
13,3013320.854600001,283644.6876999997
13,3013898.771600001,283604.1477999985
13,3014390.496399999,283569.6541000009
13,3014436.571899999,283577.1922999993
13,3016274.702599999,283877.9195000008
13,3016734.134799998,283776.3898000009
13,3016962.441399999,283725.9464000017
13,3017878.584100001,284287.5650000013
13,3018209.884100001,284109.6964999996
13,3019619.516899999,284130.5494000018
13,3020094.6195,284137.5876000002
13,3020704.683800001,284877.0764000006
13,3021678.134599999,283510.5240000002
13,3022210.330499999,281379.3310000002
13,3022144.449999999,274792.5936000012
13,3022603.666499998,274080.0280000009
13,3023472.9333,271483.3079000004
13,3024213.318799999,269956.1900999993
13,3024185.2663,269508.6193000004
13,3024038.8204,267180.0271999985
13,3023911.7544,267001.7203000002
13,3023529.656300001,267026.6281999983
13,3023453.019400001,267357.6414999999
13,3023373.5682,267415.2327999994
13,3023172.4921,267560.9538999982
13,3022485.0044,267534.6281999983
13,3021773.312600002,266744.2943999991
13,3020882.5768,266208.2873000018
13,3021774.114100002,266031.1264999993
13,3022539.546500001,264835.1928000003
13,3022667.546,264326.1004000008
13,3024171.9212,262698.1207000017
13,3025471.7938,261681.1715000011
13,3025654.5581,261620.490699999
13,3026006.7951,261503.5421999991
13,3026593.011999998,261045.9270000011
13,3026899.706,260129.4809999988
13,3026849.932799999,259212.6961000003
13,3026606.276799999,257490.7501000017
13,3026117.3618,255695.8828999996
13,3025431.839000002,253277.9081999995
13,3025244.296599999,253303.5372000001
13,3024693.381999999,253378.8238000013
13,3024417.228500001,253273.2096999995
13,3024159.017000001,253174.4356000014
13,3024042.197500002,253076.818500001
13,3023853.886,252919.4609999992
13,3023244.718899999,251441.8557000011
13,3021960.502700001,249017.1365999989
13,3021890.541900002,248875.1937999986
13,3021511.720100001,248106.6053999998
13,3020832.665300001,246728.8772
13,3020502.497900002,245989.5548
13,3019942.686500002,245810.6017999984
13,3019850.133400001,245709.2906000018
13,3019663.163400002,245504.6281999983
13,3019665.4877,243697.0461999998
13,3019131.6888,243059.7690000013
13,3019159.100000002,241684.9704000019
13,3018322.213799998,239494.4479999989
13,3018042.338500001,239315.8476000018
13,3017813.026099999,239570.1138000004
13,3017638.088199999,239502.5454000011
13,3017482.220199999,239442.3357999995
13,3017228.490800001,238780.0740999989
13,3017025.1065,238652.4774999991
13,3016184.9146,238804.1680000015
13,3015829.869600002,237836.2954999991
13,3015321.357999999,237402.7547999993
13,3015093.6919,236282.2930999994
13,3014970.140799999,236185.7958000004
13,3014865.077500001,236103.8172999993
13,3014075.4747,236382.7534999996
13,3013787.177299999,236297.512600001
13,3013642.952799998,236254.8671000004
13,3011837.959100001,234699.4134000018
13,3011609.732000001,234011.8346999995
13,3011740.336399999,231822.627799999
13,3011589.694800001,230295.0155999996
13,3011795.078699999,229098.8986000009
13,3012152.005199999,228691.9023999982
13,3012227.686700001,228113.6030000001
13,3012228.5299,228107.1598999985
13,3011874.554400001,227062.6094999984
13,3011877.302900001,227038.9246000014
13,3011951.331099998,226400.9978
13,3011393.6593,224694.6294
13,3011445.9454,223778.7085999996
13,3010709.006200001,223063.9464000017
13,3010521.914799999,222619.1108999997
13,3010430.725400001,222402.2956999987
13,3010382.840700001,220263.7857999988
13,3010282.6483,219398.3614999987
13,3009981.8915,218928.2393000014
13,3009647.018800002,218404.7892999984
13,3009586.4408,217764.0306999981
13,3009572.439199999,217615.9303000011
13,3009674.8708,217208.7758999988
13,3009896.956700001,216921.6444999985
13,3010107.881200001,216648.943599999
13,3010386.887600001,216437.3561999984
13,3010643.3233,216242.885400001
13,3010652.2095,216057.4499999993
13,3010668.844000001,215707.8660000004
13,3010528.9626,214687.4477000013
13,3010019.482299998,214700.5229999982
13,3009500.039500002,214713.8801999986
13,3009452.110399999,214765.2373000011
13,3009417.673700001,214802.1369999982
13,3009143.8376,215095.5584999993
13,3008963.356899999,215577.874400001
13,3008933.098700002,215658.7267999984
13,3008810.960700002,215985.0843999982
13,3007310.406800002,215270.3579000011
13,3006496.659200002,215142.0188000016
13,3005578.285799999,216184.2529999986
13,3003848.3488,216232.9796999991
13,3003832.343699999,216264.7961999998
13,3003805.442200001,216318.2736000009
13,3003694.761300001,216538.2958999984
13,3003891.460299999,216991.9079999998
13,3003929.750599999,217080.2100000009
13,3003948.5343,217123.6147000007
13,3003883.9954,217233.1088999994
13,3003787.6336,217396.6543000005
13,3003721.168299999,217509.4593999982
13,3003693.600200001,217556.188099999
13,3003657.5656,217561.9508000016
13,3003653.815299999,217562.5505999997
13,3003209.373,217633.6268000007
13,3002859.6406,217937.5702
13,3002841.092999999,217953.6893999986
13,3002801.970600002,217987.6897
13,3002367.8948,218852.7052000016
13,3001884.668900002,218979.0091999993
13,3001469.039099999,219517.5311999992
13,3001374.8488,219639.5417000018
13,3001279.0779,219630.4015999995
13,3001119.959600002,219615.2140999995
13,3000804.8794,219976.6871999987
13,3000788.226300001,219995.7661000006
13,3000542.780499999,219980.7362999991
13,3000539.7152,219980.5478999987
13,3000356.270199999,219969.3420999982
13,3000311.298,220154.196800001
13,3000299.5013,220202.6999000013
13,3000201.5447,220605.4549999982
13,2999591.523200002,220706.1374999993
13,2999182.958700001,220986.0636
13,2999086.688000001,221261.1849000007
13,2999068.5931,221312.8962999992
13,2999004.865400001,221495.0164999999
13,2998821.901799999,221719.756099999
13,2998790.429200001,221758.4147999995
13,2998570.693,222028.3229999989
13,2998620.8946,222690.0984999985
13,2998951.405400001,223072.7945000008
13,2998852.5614,223239.8352999985
13,2998822.415399998,223290.7802999988
13,2998695.406399999,223505.4184000008
13,2999101.686700001,224192.5188000016
13,2998823.871300001,225153.9156999998
13,2998784.596900001,225289.8271000013
13,2998616.338399999,225872.0953000002
13,2998719.6602,226140.1251000017
13,2998736.8763,226184.7857999988
13,2998793.290800002,226331.1319999993
13,2998334.7315,226890.0408999994
13,2998562.918499999,227271.7855000012
13,2998554.290199999,227292.2769000009
13,2998543.535,227317.8194000013
13,2998477.026099999,227475.7877999991
13,2998462.841899999,227510.8372999989
13,2998460.498,227516.6290000007
13,2998435.6072,227577.4615999982
13,2998185.794500001,227768.0179999992
13,2998144.877999999,227799.2289999984
13,2997670.127900001,228161.3669999987
13,2997439.8873,229077.6741999984
13,2997821.531199999,229358.5760999993
13,2997905.679099999,229632.0302999988
13,2997928.141100001,229705.0247000009
13,2998048.600000002,230096.8365999982
13,2997946.204500001,230605.5885000005
13,2997609.678100001,230626.6085000001
13,2997606.026500002,230626.8365999982
13,2997539.0141,230631.0223999992
13,2997711.242400002,231188.7890000008
13,2997737.7542,231274.5203999989
13,2997766.956799999,231369.1433999986
13,2997613.366700001,231776.2426999994
13,2997497.384300001,231743.1042000018
13,2997485.439399999,231739.691399999
13,2997079.114700001,231623.5839000009
13,2996619.281500001,232691.322900001
13,2996317.134500001,233935.6163000017
13,2996260.840300001,234167.4030000009
13,2995675.2751,234191.7355000004
13,2995266.760000002,235031.5742999986
13,2995198.732900001,235062.6261
13,2995014.996599998,235146.4545999989
13,2994655.610399999,235310.4642000012
13,2994705.496800002,235921.2261999995
13,2994417.384399999,235937.2265999988
13,2994413.9584,235937.4169000015
13,2994247.082600001,235946.6843999997
13,2994185.4082,236013.1127000004
13,2994159.411200002,236041.1136000007
13,2993940.9498,236276.4136000015
13,2993761.694400001,236810.8559999988
13,2993782.3574,237583.700100001
13,2993785.874200001,237715.2371999994
13,2993786.2203,237728.1790000014
13,2993762.182799999,237759.9453999996
13,2993756.013,237768.0989999995
13,2993684.910599999,237862.0636
13,2992969.131299999,238821.4371999987
13,2992458.175099999,240016.4941000007
13,2991665.656300001,240199.7529999986
13,2991641.610399999,240205.3132999986
13,2991032.156,240346.1704999991
13,2991000.327199999,239368.9332999997
13,2990539.424699999,238097.0093999989
13,2990164.0823,237521.5128000006
13,2989961.7436,237350.3205999993
13,2989527.582600001,237299.1853
13,2988600.3561,237721.2237000018
13,2987471.033500001,237855.7448000014
13,2986284.182,237787.6678000018
13,2985735.194600001,237185.9045000002
13,2985072.153900001,235626.4613999985
13,2984377.9296,235288.7459999993
13,2983451.080400001,235507.2446999997
13,2982986.0101,236532.4246999994
13,2982115.461100001,237651.3916999996
13,2981188.807,237782.6656000018
13,2980579.5469,238490.3330000006
13,2980345.789500002,239686.2666999996
13,2980546.0843,240991.4723999985
13,2979964.476,242425.6402000003
13,2979327.163400002,242639.4609999992
13,2978458.580400001,242682.5469000004
13,2978021.701900002,242634.7382000014
13,2977300.7313,242555.8379999995
13,2976780.357500002,242157.1735000014
13,2976144.407400001,241614.9787000008
13,2974351.532400001,240451.7487999983
13,2972848.3594,239196.6253000014
13,2968137.6241,234620.3539000005
13,2967142.397799999,233734.1370999999
13,2965796.362799998,232535.5362999998
13,2964031.5152,231895.260400001
13,2964057.709100001,233406.8227000013
13,2963563.544300001,234519.7113000006
13,2962752.919500001,234532.7842000015
13,2961393.042599998,234060.4219999984
13,2960786.267000001,233401.4616999999
13,2961077.5722,232408.1486000009
13,2961542.0814,231702.7930000015
13,2961084.304699998,228686.2038000003
13,2959350.105599999,227085.878899999
13,2958354.444200002,226948.0626999997
13,2957092.543400001,226773.3960000016
13,2950405.588399999,226386.9880000018
13,2949478.2929,226867.1829999983
13,2949340.425299998,227691.1631000005
13,2949244.1347,228266.6539999992
13,2948660.682700001,230718.5284000002
13,2948426.1237,232350.6134999991
13,2948018.400600001,233694.7210999988
13,2947207.202399999,233998.5821999982
13,2946802.2445,233801.5817000009
13,2945298.8708,232662.7652000003
13,2943795.657400001,231407.6416000016
13,2942754.869600002,230610.2927000001
13,2941600.789500002,228419.0727999993
13,2938591.0766,227769.7983000018
13,2935347.846700002,228171.0535999984
13,2933957.083700001,228775.0291000009
13,2932356.226599999,230906.7547999993
13,2932402.494199999,231653.2098000012
13,2932198.231899999,231958.1669999994
13,2931764.860800002,232186.3169
13,2931406.750500001,233000.1473999992
13,2931233.160799999,233078.623300001
13,2931126.470800001,233126.8553999998
13,2931138.272100002,233373.9985999987
13,2931175.116999999,234145.2813999988
13,2930589.485399999,234143.9463
13,2930384.958099999,234576.2512000017
13,2930533.997099999,236129.5958999991
13,2929528.234700002,244431.6783999987
13,2930800.856699999,245108.9736000001
13,2931030.566599999,246152.0300999992
13,2930912.024700001,247665.934799999
13,2929172.809599999,248857.0854999982
13,2929168.8422,251066.9789999984
13,2929742.636100002,253965.4079000019
13,2930667.166499998,254997.2441999987
13,2930664.641800001,256392.9684999995
13,2929583.658599999,261512.8498999998
13,2927565.641600002,261380.1411000006
13,2926480.4507,261403.7771000005
13,2925891.892299999,261376.8147
13,2924512.367199998,261313.6173
13,2923489.372499999,260737.383200001
13,2922868.931200001,259686.8931000009
13,2921694.292800002,259213.7131999992
13,2921015.462299999,259161.9968000017
13,2919761.2744,259070.7190000005
13,2919475.6712,259052.1722999997
13,2918539.378600001,258991.3647000007
13,2918031.0365,258633.6926999986
13,2917040.983600002,257459.9602000006
13,2916227.581099998,256897.7762999982
13,2915942.808200002,256154.7545000017
13,2915797.6567,255776.2789999992
13,2915466.6052,255800.950100001
13,2913783.538100001,256891.7901999988
13,2913732.216400001,256902.6524999999
13,2913426.779100001,256967.2694999985
13,2912788.252500001,257559.0766999982
13,2912686.834199999,257653.0744999982
13,2911781.0185,257505.7490000017
13,2911414.452799998,257446.1292999983
13,2911013.0891,257244.251699999
13,2910600.569499999,257036.7628000006
13,2909584.794799998,256066.5537000001
13,2908516.1483,255758.2423
13,2908298.170600001,255581.5166000016
13,2906940.960099999,254481.1567000002
13,2906789.360199999,254073.3531999998
13,2906812.686299998,254003.8775999993
13,2906994.380100001,253462.7127999999
13,2906766.433400001,253054.8211000003
13,2906003.765900001,252620.0249000005
13,2905291.1435,252516.3376999982
13,2904044.779399999,252080.3211999983
13,2902058.501800001,252253.3867999986
13,2901650.767999999,252374.5648999997
13,2900274.9285,252783.4633000009
13,2898696.7698,252703.0102999993
13,2897247.613499999,251909.8066000007
13,2896128.042100001,251754.0795999989
13,2895818.486900002,251830.6416000016
13,2895720.399099998,251854.9015999995
13,2893253.019400001,251084.4536000006
13,2892645.764400002,249733.2747000009
13,2892216.104899999,248310.1130000018
13,2892014.903700002,247643.6741000004
13,2892005.0352,247627.6328000017
13,2891685.407000002,247108.0756999999
13,2891268.784600001,246748.9072000012
13,2891152.208999999,246648.4078000002
13,2891077.7095,245935.3196999989
13,2890519.664999999,245195.3471000008
13,2890695.526799999,244598.5282000005
13,2890699.561799999,244584.8348000012
13,2890688.535599999,244565.428199999
13,2890496.7421,244227.8623000011
13,2889658.4932,243640.0493000001
13,2889098.2447,243765.7630000003
13,2886676.031100001,245083.125599999
13,2886109.197500002,245042.8561999984
13,2885556.175000001,245003.568
13,2884969.517099999,245409.3473000005
13,2884201.527899999,246858.5260000005
13,2884074.161200002,246909.122200001
13,2882514.201499999,249463.3531000018
13,2880946.627500001,249024.3519000001
13,2879165.413600002,249290.6662999988
13,2877598.039999999,250266.3420999982
13,2876529.319699999,250539.3128999993
13,2875531.812800001,250530.0058999993
13,2874320.545600001,250447.9772000015
13,2873251.945599999,251640.5029999986
13,2872824.465500001,251990.1814000011
13,2871185.678100001,251550.5025000013
13,2869546.810699999,250474.2041000016
13,2867836.749200001,249750.938099999
13,2866696.572000001,247971.9488999993
13,2865413.890999999,246262.3590000011
13,2864131.370499998,246108.9437000006
13,2863172.4617,245448.7054999992
13,2861423.6622,244244.6031999998
13,2860141.0614,243242.3817000017
13,2858573.447000001,242378.9475000016
13,2856435.8059,240944.3412000015
13,2854440.7465,240359.8564000018
13,2852445.741799999,240341.2624999993
13,2850557.567600001,239748.9492000006
13,2850007.092500001,240493.8806999996
13,2849840.009500001,240506.2358999997
13,2849827.0671,240507.1928999983
13,2849628.7042,240521.8612999991
13,2849344.947900001,240542.7859000005
13,2849038.836199999,240719.935899999
13,2848535.767000001,240621.5229000002
13,2848489.387800001,240612.4503000006
13,2848377.6866,240590.5993000008
13,2848020.369199999,240818.6457000002
13,2847592.280699998,240750.3440000005
13,2847351.9377,240711.9965000004
13,2846391.9714,240558.8321000002
13,2845856.759300001,240786.2215000019
13,2844837.1611,240669.6327
13,2844770.8917,240662.0549999997
13,2843795.665899999,240550.5395000018
13,2843388.5693,240362.3084000014
13,2843263.568599999,240304.5113000013
13,2843185.6404,240268.4822999984
13,2842525.474,240346.0269999988
13,2842402.441599999,240360.4787999988
13,2841708.5592,240441.9849000014
13,2841346.590700001,240626.9461000003
13,2841145.178100001,240729.8654000014
13,2840867.063999999,240871.9781999998
13,2840659.490499999,241213.5078000017
13,2840190.148600001,241985.7364000008
13,2839971.307399999,242345.8051999994
13,2839409.696199998,242802.2644999996
13,2838687.526799999,242890.1195
13,2838559.300799999,242905.7188000009
13,2838390.909200002,242926.2043999992
13,2837396.8017,243304.7593999989
13,2836843.067699999,243266.8596000001
13,2836226.301800001,243224.6453000009
13,2835486.989700001,243527.7283000015
13,2834825.118999999,243500.0670999996
13,2834714.132100001,243431.1915999986
13,2834645.917399999,243388.8577000015
13,2834495.036200002,243295.2380000018
13,2834361.566799998,243315.308600001
13,2834286.132199999,243326.6523000002
13,2833832.698100001,243394.8390000016
13,2833777.419100002,243373.8946000002
13,2833222.5504,243163.6618000008
13,2832577.179400001,243191.3295000009
13,2832550.596500002,243192.4692000002
13,2831567.657299999,243234.6094000004
13,2830444.9115,243994.5909999982
13,2830353.113499999,243994.2642999999
13,2830164.835700002,243993.5943999998
13,2829692.033599999,244030.3610000014
13,2829664.043499999,244032.5375999995
13,2829222.748100001,244066.8544000015
13,2828967.350000002,244346.0430999994
13,2829038.5306,244489.7842000015
13,2829153.687600002,244722.3308999986
13,2829245.225000002,244907.1803000011
13,2829102.5044,245025.2943000011
13,2828938.856699999,245160.7105999999
13,2827792.711300001,245334.991799999
13,2827507.110399999,245537.6367999986
13,2827431.894000001,245591.0058000013
13,2827256.828299999,245715.2217000015
13,2825804.790300001,245990.3049999997
13,2825549.309099998,246419.4730000012
13,2825472.042300001,246549.2666999996
13,2825199.855500002,246734.6966999993
13,2824830.0374,246986.6427999996
13,2824170.491099998,247435.9719999991
13,2823279.182799999,247560.2307999991
13,2822309.247200001,248218.8922000006
13,2822156.620499998,248397.5130000003
13,2821922.2027,248671.8550000005
13,2821593.4674,249056.5778999999
13,2821579.6789,249349.0205999985
13,2821565.8519,249642.1953000017
13,2821336.793099999,249934.6700999998
13,2820849.948800001,250556.2831999995
13,2820806.518199999,250706.374400001
13,2820695.344700001,251090.5276000015
13,2820199.4179,251521.4659999982
13,2820154.316199999,251560.6169999987
13,2820121.592999999,251589.0205999985
13,2820082.3948,251623.0438000001
13,2819637.372099999,251547.3240999989
13,2819612.190099999,251543.0395999998
13,2819471.697799999,251519.1356000006
13,2819299.9234,251570.4118999988
13,2819198.543699998,251600.6748999991
13,2818375.8847,251846.252799999
13,2817877.4093,252341.2870999984
13,2817711.5233,252506.0240000002
13,2816972.6908,252681.6451999992
13,2816871.436000001,252667.7809999995
13,2816766.2049,252653.3718000017
13,2815827.5546,252524.8434000015
13,2815329.977899998,252298.8064000011
13,2815200.579399999,252240.0238000006
13,2814810.7687,252062.9448000006
13,2814593.7302,252093.1942000017
13,2814574.566799998,252095.8652000018
13,2814454.304099999,252112.6270999983
13,2812286.2421,253199.8867999986
13,2811262.6831,253212.9411000013
13,2810733.022100002,253219.6961999983
13,2806524.578299999,255292.5557000004
13,2804361.215100002,255106.4178000018
13,2803930.164700002,254621.0406999998
13,2803319.903299999,254415.0932999998
13,2803068.917599998,254121.7617000006
13,2802686.156100001,253674.4217000008
13,2802491.646299999,253597.4215000011
13,2802415.070599999,253567.1075999998
13,2802101.622000001,253443.0232999995
13,2802075.631999999,253411.0505000018
13,2802031.080200002,253356.2430999987
13,2801873.314599998,253162.1605999991
13,2801777.309799999,252697.1422000006
13,2801736.311299998,252498.5579999983
13,2801673.380399998,252193.7391000018
13,2801513.812600002,251922.1640000008
13,2801454.1008,251820.5379999988
13,2801268.6228,251504.8649999984
13,2800304.698399998,250559.1429000013
13,2799643.140099999,250480.3625999987
13,2799352.397799999,250300.6000999995
13,2799250.373399999,250237.5196999982
13,2798855.7863,249993.5511000007
13,2798377.694800001,249583.9739999995
13,2798348.389199998,249558.870000001
13,2797407.715700001,249173.4428999983
13,2797072.144299999,248708.4321000017
13,2797002.432999998,248611.8319000006
13,2796828.5517,247516.1871999987
13,2796738.7379,247357.7133000009
13,2796697.194600001,247284.4112999998
13,2796626.1785,247159.0793000013
13,2796678.392999999,246802.7795000002
13,2796558.3796,246695.2648999989
13,2796452.2181,246600.1570000015
13,2796221.735800002,246393.6728000008
13,2796217.4833,246382.9959999993
13,2796214.488499999,246375.4769000001
13,2795964.955600001,245748.9767000005
13,2795490.483399998,244557.7283999994
13,2795450.639600001,244541.9547999986
13,2794905.962699998,244326.3533000015
13,2793989.554499999,244297.4660999999
13,2793894.226599999,244373.1154999994
13,2793734.0891,244500.1959999986
13,2793629.2128,245289.0749999993
13,2793450.237799998,245492.1339999996
13,2793093.763700001,245567.1548999995
13,2792972.722800002,245693.9420999996
13,2792633.5891,246049.1761999987
13,2792175.033700001,246123.7908000015
13,2792068.0614,246245.7685999982
13,2790973.241,247494.1656000018
13,2790671.0693,247613.8016000018
13,2790590.885299999,247645.5480999984
13,2790049.8726,249273.0295999982
13,2789849.448100001,249409.0258999988
13,2789564.844700001,249602.1409999989
13,2789293.263,249621.2448000014
13,2788877.209800001,249650.4785999991
13,2788739.964400001,249498.2368000001
13,2788623.843199998,249369.4272999987
13,2788560.718400002,249091.0859000012
13,2788473.5504,248706.7743000016
13,2788168.911600001,248552.9662000015
13,2787964.849599998,248628.5577999987
13,2787630.646699999,249467.4825000018
13,2787591.759300001,249475.1138999984
13,2787375.850600001,249517.4510000013
13,2787248.5339,249281.9202000015
13,2787072.419100002,248956.1147999987
13,2786843.750999998,248853.4193999991
13,2786695.471999999,248971.0199000016
13,2786588.272799999,249056.0399999991
13,2786348.623100001,249614.0639000014
13,2786151.575300001,250072.8896000013
13,2785890.367600001,250214.0421999991
13,2785870.829399999,250224.6004000008
13,2785592.288400002,249867.0604000017
13,2785568.924699999,249332.2393000014
13,2784982.486299999,249584.6548000015
13,2784712.383400001,250282.815299999
13,2784648.080899999,250449.0340000019
13,2784393.043499999,250575.4052999988
13,2784243.8893,250518.7699000016
13,2784189.662799999,250498.1794999987
13,2783937.4307,249911.5623999983
13,2783844.518800002,249834.9631000012
13,2783658.228,249681.3797000013
13,2783179.732999999,249727.316300001
13,2782987.292100001,249745.7910000011
13,2782894.239500001,249754.7391000018
13,2782864.8112,249738.6493000016
13,2782284.456500001,249421.3229999989
13,2782067.149700001,249662.3971000016
13,2781849.842900001,249903.4710999988
13,2781442.1998,249978.2855000012
13,2781153.619199999,249859.7197000012
13,2780628.797200002,249644.0920999982
13,2780172.463,249133.0465999991
13,2779841.323100001,249233.6493999995
13,2779150.7905,249994.7668999992
13,2779109.028999999,249988.6158000007
13,2779032.128400002,249977.2890000008
13,2778913.515900001,249959.8946000002
13,2778794.443500001,249942.4327999987
13,2778605.3226,249632.2203000002
13,2778592.184900001,249610.6706999987
13,2778619.337499999,249311.9384000003
13,2778645.4045,249025.1497000009
13,2778519.288400002,248770.0753000006
13,2778138.215100002,248539.4741000012
13,2777705.5251,248537.7003999986
13,2777600.807399999,248688.7413999997
13,2777423.877900001,248943.938000001
13,2777752.170699999,249607.3390000016
13,2777519.737300001,250446.7221999988
13,2777289.969900001,250573.0821999982
13,2777222.2544,250529.0058999993
13,2776502.833799999,250060.7327000015
